ID,이름,유형,특성A레벨,특성B레벨,특성C레벨,설명줄01 색깔,효과 설명줄01,설명줄02 색깔,효과 설명줄02,설명줄03 색깔,효과 설명줄03,설명줄04 색깔,효과 설명줄04,설명줄05 색깔,효과 설명줄05,설명줄06 색깔,효과 설명줄06,효과ID_01,효과ID_01값,효과ID_02,효과ID_02값,효과ID_03,효과ID_03값,효과ID_04,효과ID_04값,효과ID_05,효과ID_05값,효과ID_06,효과ID_06값,효과ID_07,효과ID_07값,효과ID_08,효과ID_08값,효과ID_09,효과ID_09값,궁극기 이름,궁극기 조건,궁극기 설명줄01,UI002,기술 개수
45,磁場,조합,389 ,425 ,0 ,<color=#F5F5E1>,《反重力》の[回転速度]ボーナスが〈2倍〉に固定される。,<color=#6EDCFF>,衛星のダメージ量7倍増加,<color=#6EDCFF>,衛星の大きさ100%増加,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,313 ,100 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1006 ,7,1 ,0 ,1 ,0 ,1 ,0 ,コア,2,衛星が広い範囲を高速で回転し、威力が向上する。,`,`
46,黒死病,조합,372 ,366 ,0 ,<color=#F5F5E1>,ファイアーボールがランダムな位置に[即座に]爆発し、〈4回〉ダメージを与える。,<color=#F5F5E1>,ファイアーボールのサイズに比例して[ダメージ量]が増加する。,<color=#F5F5E1>,ファイアーボールの貫通力が[個数]〈50%〉として{転換}される。,<color=#6EDCFF>,ファイアーボールのダメージ量20倍増加,<color=#6EDCFF>,ファイアーボールの大きさ100%増加,<color=#FF6464>,ファイアーボールのクールタイム2倍増加,187 ,100 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,881 ,20,895 ,2,1 ,0 ,1 ,0 ,`,0,`,`,`
47,雷の息吹,조합,472 ,488 ,0 ,<color=#F5F5E1>,電気衝撃がキャラクター前方に追加で〈3個〉生成される。,<color=#6EDCFF>,電気ショックのダメージ量7倍増加,<color=#6EDCFF>,電気ショック数2倍増加,<color=#FF6464>,電気ショッククールタイム50％増加,<color=#FFFFFF>,`,<color=#FFFFFF>,`,432 ,50 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1121 ,7,1126 ,2,1 ,0 ,1 ,0 ,`,0,`,`,`
48,不死鳥,조합,436 ,508 ,0 ,<color=#F5F5E1>,津波がキャラクターの後方に生成される。,<color=#F5F5E1>,津波が通過した場所に[炎]を生成する。,<color=#6EDCFF>,津波のダメージ量24倍増加,<color=#6EDCFF>,津波のクールタイム30%減少,<color=#FF6464>,津波の数50%減少,<color=#EB96FF>,復活回数が1回増加する。,259 ,30 ,255 ,50 ,49 ,1 ,1 ,0 ,1 ,0 ,951 ,24,1 ,0 ,1 ,0 ,1 ,0 ,`,0,`,`,`
49,ブランディッシュ,조합,542 ,381 ,0 ,<color=#F5F5E1>,閃光ショックが四方に連続して〈7回〉生成され、クールタイムが[5秒]から[0.5秒]減少するたびに[個数]が〈1〉増加する。,<color=#F5F5E1>,閃光ショックが[中心部]にのみダメージを与える。,<color=#6EDCFF>,閃光ショックのクールタイム50%減少,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,603 ,6 ,609 ,50 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,`,0,`,`,`
50,ブラックホール,조합,463 ,391 ,0 ,<color=#F5F5E1>,つむじ風が1つに[統合]される。,<color=#F5F5E1>,つむじ風のダメージを受けた敵を[硬直]させる。,<color=#F5F5E1>,つむじ風の持続時間が終了した後に[クールタイム]が開始される。,<color=#F5F5E1>,つむじ風の[持続時間増加率]の〈3倍〉分だけ[ダメージ量]が増加する。,<color=#F5F5E1>,つむじ風の個数ごとに[ダメージ量]倍率が〈3〉増加する。,<color=#6EDCFF>,つむじ風のダメージ量8倍増加,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1091 ,8,1 ,0 ,1 ,0 ,1 ,0 ,이벤트 호라이즌,0,`,`,`
51,ジェネシス,조합,507 ,373 ,0 ,<color=#F5F5E1>,吹雪の[クールタイム]が個数に比例して短縮され、 @ [生成間隔]が[クールタイム]と同じになる。,<color=#6EDCFF>,吹雪のダメージ量30倍増加,<color=#6EDCFF>,吹雪のクールタイム30%減少,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,519 ,30 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1211 ,30,1 ,0 ,1 ,0 ,1 ,0 ,コスモス,21,吹雪が広範囲に同時発生する。,`,`
52,アストラペ,조합,418 ,445 ,0 ,<color=#F5F5E1>,落雷爆発時、周囲に[衝撃波]を放出し、 @ 近傍の敵に[半分]のダメージを与えて[気絶]させる。,<color=#6EDCFF>,落雷のダメージ量7倍増加,<color=#6EDCFF>,落雷サイズ25％増加,<color=#FF6464>,落雷クールタイム25％増加,<color=#FFFFFF>,`,<color=#FFFFFF>,`,216 ,25 ,220 ,25 ,1 ,0 ,1 ,0 ,1 ,0 ,911 ,7,1 ,0 ,1 ,0 ,1 ,0 ,`,0,`,`,`
53,超新星,조합,382 ,499 ,0 ,<color=#F5F5E1>,精霊が一度に発射する。,<color=#6EDCFF>,精霊のダメージ量24倍増加,<color=#6EDCFF>,精霊の大きさ100%増加,<color=#FF6464>,精霊発射回数が75%減少,<color=#FF6464>,精霊のクールタイム2倍増加,<color=#FFFFFF>,`,276 ,100 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,971 ,24,975 ,75,982 ,2,1 ,0 ,`,0,`,`,`
54,ブラスター,조합,362 ,542 ,0 ,<color=#F5F5E1>,[6発目]に発射される魔力弾の威力が〈7倍〉になる。,<color=#6EDCFF>,魔力弾のダメージ量5倍増加,<color=#6EDCFF>,魔力弾のサイズ50%増加,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,162 ,50 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,851 ,5,1 ,0 ,1 ,0 ,1 ,0 ,`,0,`,`,`
55,ヘルファイア,조합,489 ,508 ,0 ,<color=#F5F5E1>,焼却が〈2倍〉生成される。,<color=#F5F5E1>,焼却の[炎]が〈2～3回〉連続して爆発する。,<color=#6EDCFF>,焼却のダメージ量12倍増加,<color=#6EDCFF>,焼却の大きさ100%増加,<color=#FF6464>,焼却のクールタイム50%増加,<color=#FFFFFF>,`,468 ,100 ,473 ,50 ,1 ,0 ,1 ,0 ,1 ,0 ,1161 ,12,1 ,0 ,1 ,0 ,1 ,0 ,헬게이트,0,`,`,`
56,太陽の時代,조합,534 ,391 ,0 ,<color=#F5F5E1>,熔岩地帯が四方に同時に生成され、移動する。,<color=#F5F5E1>,熔岩地帯の持続時間[1秒]ごとに[ダメージ量倍率]〈3〉として{転換}される。,<color=#6EDCFF>,熔岩地帯のダメージ量15倍増加,<color=#6EDCFF>,熔岩地帯のクールタイム30%減少,<color=#FFFFFF>,`,<color=#FFFFFF>,`,590 ,30 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1281 ,15,1 ,0 ,1 ,0 ,1 ,0 ,オーバーロード,15,熔岩地帯が強化され、生成速度が速くなる。,`,`
57,デストロイヤー,조합,425 ,409 ,0 ,<color=#F5F5E1>,感電地帯に〈5秒〉の[クールタイム]が付与される。,<color=#F5F5E1>,感電地帯に〈3秒〉の[持続時間]が付与される。,<color=#6EDCFF>,感電地帯のダメージ量99倍増加,<color=#6EDCFF>,感電地帯の大きさ99%増加,<color=#FF6464>,毎秒HP回復率0.1%増加,<color=#FFFFFF>,`,293 ,99 ,24 ,-10 ,1 ,0 ,1 ,0 ,1 ,0 ,991 ,99,724 ,10 ,1 ,0 ,1 ,0 ,ターミネーター,16,感電地帯が高い破壊力を保持したまま、より短い周期で詠唱される。,`,`
58,ジェノサイド,조합,516 ,382 ,0 ,<color=#F5F5E1>,ビジョン光線が1つに[統合]され、より速く回転する。,<color=#F5F5E1>,ビジョン光線の[サイズ増加率]が[ダメージ量]に{転換}される。,<color=#6EDCFF>,ビジョン光線の[個数]ごとに[ダメージ量倍率]が〈4〉増加する。,<color=#FF6464>,ビジョン光線の持続時間33%減少,<color=#FF6464>,ビジョン光線のクールタイム33%増加,<color=#FFFFFF>,`,538 ,33 ,543 ,33 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,`,0,`,`,`
59,エクシディウム,조합,542 ,480 ,0 ,<color=#F5F5E1>,閃光ショックの中心部のサイズが増加する。,<color=#6EDCFF>,閃光ショックのダメージ量7倍増加,<color=#6EDCFF>,閃光ショックの大きさ100%増加,<color=#6EDCFF>,閃光ショックのクールタイム50%減少,<color=#FFFFFF>,`,<color=#FFFFFF>,`,606 ,100 ,609 ,50 ,1 ,0 ,1 ,0 ,1 ,0 ,1301 ,7,1 ,0 ,1 ,0 ,1 ,0 ,`,0,`,`,`
60,デウス・エクス・マキナ,조합,0 ,0 ,0 ,<color=#FF6464>,これ以上魔法を組み合わせることはできない。,<color=#F5F5E1>,[最大レベル]が〈10〉増加する。,<color=#F5F5E1>,習得した[アクティブ魔法]のレベルごとに次の能力値が強化される。,<color=#EB96FF>,すべての魔法のダメージ倍率が0.01増加する。,<color=#EB96FF>,すべての魔法のクールタイム0.1%減少,<color=#FFFFFF>,`,106 ,10 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,`,0,`,`,`
61,グレイシウム,조합,434 ,399 ,0 ,<color=#F5F5E1>,津波がキャラクターを中心に四方へ広がる。,<color=#6EDCFF>,津波のダメージ量30倍増加,<color=#6EDCFF>,津波の数25%増加,<color=#FF6464>,津波のクールタイム25%増加,<color=#EB97FF>,`,<color=#FFFFFF>,`,254 ,25 ,260 ,25 ,1 ,0 ,1 ,0 ,1 ,0 ,951 ,30 ,1 ,0 ,1 ,0 ,1 ,0 ,`,0,`,`,`
62,ソウルブレード,조합,390 ,381 ,0 ,<color=#F5F5E1>,衛星が刃の形に変化し、さらに速く回転する。,<color=#F5F5E1>,衛星の[クリティカル率]に比例して[ダメージ量倍率]と[回転速度]が増加する。,<color=#6EDCFF>,衛星のダメージ量5倍増加,<color=#FFFFFF>,`,<color=#EB98FF>,`,<color=#FFFFFF>,`,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1006 ,5 ,1 ,0 ,1 ,0 ,1 ,0 ,`,0,`,`,`
63,ディスチャージ,조합,471 ,417 ,0 ,<color=#F5F5E1>,電気ショックが爆発するとサイズが増加し、[弾]を放つ。,<color=#6EDCFF>,電気ショックのダメージ量12倍増加,<color=#FF6464>,電気ショッククールタイム33％増加,<color=#FFFFFF>,`,<color=#EB99FF>,`,<color=#FFFFFF>,`,432 ,33 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1121 ,12 ,1 ,0 ,1 ,0 ,1 ,0 ,`,0,`,`,`
64,`,조합,0 ,0 ,0 ,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#EB100FF>,`,<color=#FFFFFF>,`,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,`,0,`,`,`
65,`,조합,0 ,0 ,0 ,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#EB101FF>,`,<color=#FFFFFF>,`,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,`,0,`,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
