ID,이름,유형,특성A레벨,특성B레벨,특성C레벨,설명줄01 색깔,효과 설명줄01,설명줄02 색깔,효과 설명줄02,설명줄03 색깔,효과 설명줄03,설명줄04 색깔,효과 설명줄04,설명줄05 색깔,효과 설명줄05,설명줄06 색깔,효과 설명줄06,효과ID_01,효과ID_01값,효과ID_02,효과ID_02값,효과ID_03,효과ID_03값,효과ID_04,효과ID_04값,효과ID_05,효과ID_05값,효과ID_06,효과ID_06값,효과ID_07,효과ID_07값,효과ID_08,효과ID_08값,효과ID_09,효과ID_09값,궁극기 이름,궁극기 조건,궁극기 설명줄01,UI002,기술 개수
41,Tormenta de llamas,조합,443 ,490 ,0 ,<color=#F5F5E1>,El cráter de Meteoro ya no inflige daño.,<color=#F5F5E1>,"Meteoro se genera en línea recta desde el personaje en [cinco direcciones]; al alcanzar {33%}, {66%}, {99%} del tamaño, aumentan en [Direcciones Generadas] 〈1〉 y [Multiplicador de Daño] 〈5〉",<color=#6EDCFF>,Aumenta el Daño del Meteoro x10,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1021 ,10,1 ,0 ,1 ,0 ,1 ,0 ,볼케이노,0,`,`,`
42,Pirotecnia,조합,363 ,499 ,0 ,<color=#F5F5E1>,Disparo Mágico explota en ubicaciones aleatorias,<color=#F5F5E1>,"Las explosiones de Disparo Mágico se [Expanden], causando entre 〈1~9X〉 de poder",<color=#6EDCFF>,Aumenta el Daño del Disparo mágico x5,<color=#6EDCFF>,Tamaño de Disparo Mágico aumentado en 50%,<color=#FFFFFF>,`,<color=#FFFFFF>,`,162 ,50 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,851 ,5,1 ,0 ,1 ,0 ,1 ,0 ,`,0,`,`,`
43,Lanza de maná,조합,380 ,542 ,0 ,<color=#F5F5E1>,El Espíritu ahora usa su [tiempo de recup.] e [Intervalo de lanzamiento] por defecto.,<color=#F5F5E1>,La [Vel. Del proyectil] y el [Alcance] del Espíritu aumenta drásticamente.,<color=#6EDCFF>,Aumenta el Daño del Espíritu x10,<color=#6EDCFF>,Aumenta el Tamaño del Espíritu un 200%,<color=#FF6464>,Aumenta el Tiempo de recup. del Espíritu x2,<color=#FFFFFF>,`,276 ,200 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,971 ,10,982 ,2,1 ,0 ,1 ,0 ,`,0,`,`,`
44,Puerta,조합,543 ,380 ,0 ,<color=#F5F5E1>,Aumento de [Tamaño] de Choque Luminoso se {convierte} en [Daño],<color=#6EDCFF>,Aumenta el Daño del Destello x12,<color=#6EDCFF>,Aumenta el número de Destellos x6,<color=#6EDCFF>,Reduce el tiempo de recup. del Destello un 50%,<color=#FFFFFF>,`,<color=#FFFFFF>,`,609 ,50 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1301 ,12,1304 ,6,1 ,0 ,1 ,0 ,Ascensión,22,Destello se genera sin límite y se acelera en proporción a su Tiempo de Reutilización y cantidad.,`,`
45,Campo Magnético,조합,389 ,425 ,0 ,<color=#F5F5E1>,La bonificación de [velocidad de rotación] de 《Antigravedad》 se fija en 〈2x〉.,<color=#6EDCFF>,Aumenta el Daño del Satélite x7,<color=#6EDCFF>,Aumenta el Tamaño de la Satélite un 100%,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,313 ,100 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1006 ,7,1 ,0 ,1 ,0 ,1 ,0 ,Núcleo,2,Satélite gira rápidamente en un amplio radio con potencia mejorada.,`,`
46,Muerte Negra,조합,372 ,366 ,0 ,<color=#F5F5E1>,Bola de fuego explota [inmediatamente] en ubicaciones aleatorias e inflige daño 〈4 veces〉,<color=#F5F5E1>,[Daño] de Bola de fuego aumenta en proporción a su tamaño.,<color=#F5F5E1>,[Poder de penetración] de Bola de fuego se {convierte} en 〈50%〉 de su [Cantidad],<color=#6EDCFF>,Aumenta el Daño del Bola de fuego x20,<color=#6EDCFF>,Aumenta el Tamaño de la Bola de fuego un 100%,<color=#FF6464>,Aumenta el Tiempo de recup. del Bola de fuego un x2,187 ,100 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,881 ,20,895 ,2,1 ,0 ,1 ,0 ,`,0,`,`,`
47,Aliento de relámpago,조합,472 ,488 ,0 ,<color=#F5F5E1>,Se generan tres descargas eléctricas adicionales frente al personaje.,<color=#6EDCFF>,Aumenta el Daño de la Electrocución x7,<color=#6EDCFF>,Aumenta el número de Electrocución x2,<color=#FF6464>,Aumenta el Tiempo de recup. de Electrocución un 50%,<color=#FFFFFF>,`,<color=#FFFFFF>,`,432 ,50 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1121 ,7,1126 ,2,1 ,0 ,1 ,0 ,`,0,`,`,`
48,Fénix,조합,436 ,508 ,0 ,<color=#F5F5E1>,Tsunami se genera detrás del personaje,<color=#F5F5E1>,Tsunami deja [Llamas] en su trayectoria,<color=#6EDCFF>,Aumenta el Daño del Tsunami x24,<color=#6EDCFF>,Reduce el tiempo de recup. del Tsunami un 30%,<color=#FF6464>,Reduce el número de Tsunamis un 50%,<color=#EB96FF>,Recuento de Reanimaciones aumentado en 1,259 ,30 ,255 ,50 ,49 ,1 ,1 ,0 ,1 ,0 ,951 ,24,1 ,0 ,1 ,0 ,1 ,0 ,`,0,`,`,`
49,Blandir,조합,542 ,381 ,0 ,<color=#F5F5E1>,"Choque Luminoso se genera 〈7 veces〉 consecutivamente en todas las direcciones; por cada reducción de enfriamiento de [5 segundos] a [0.5 segundos], el [Conteo] aumenta en 〈1〉",<color=#F5F5E1>,Choque Luminoso inflige daño solo en el [Núcleo],<color=#6EDCFF>,Reduce el tiempo de recup. del Destello un 50%,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,603 ,6 ,609 ,50 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,`,0,`,`,`
50,Agujero negro,조합,463 ,391 ,0 ,<color=#F5F5E1>,Ciclón se [Unifica] en uno solo,<color=#F5F5E1>,Los enemigos golpeados por Ciclón quedan [Aturdidos],<color=#F5F5E1>,El enfriamiento de Ciclón comienza después de su duración,<color=#F5F5E1>,Aumento de [Duración] de Ciclón se {convierte} en [Daño] 〈3X〉,<color=#F5F5E1>,"Por cada [Conteo] de Ciclón, el [Multiplicador de Daño] aumenta en 〈3〉",<color=#6EDCFF>,Aumenta el Daño del Ciclón x8,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1091 ,8,1 ,0 ,1 ,0 ,1 ,0 ,이벤트 호라이즌,0,`,`,`
51,Génesis,조합,507 ,373 ,0 ,<color=#F5F5E1>,El [Tiempo de Reutilización] de Ventisca se acelera en proporción a su cantidad y el [Intervalo de Generación] se iguala con el [Tiempo de Reutilización].,<color=#6EDCFF>,Aumenta el Daño de la Ventisca x30,<color=#6EDCFF>,Reduce el tiempo de recup. de la Ventisca un 30%,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,519 ,30 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1211 ,30,1 ,0 ,1 ,0 ,1 ,0 ,Cosmos,21,Ventisca ocurre simultáneamente en un amplio rango.,`,`
52,Astrape,조합,418 ,445 ,0 ,<color=#F5F5E1>,"Cuando un rayo explota, se emite una [onda de choque] alrededor del área, causando [la mitad] de daño a los enemigos cercanos y provocando que se desmayen.",<color=#6EDCFF>,Aumenta el Daño de la Tormenta de rayos x7,<color=#6EDCFF>,El tamaño del rayo aumentó en un 25%,<color=#FF6464>,El tiempo de reutilización del rayo aumentó en un 25%.,<color=#FFFFFF>,`,<color=#FFFFFF>,`,216 ,25 ,220 ,25 ,1 ,0 ,1 ,0 ,1 ,0 ,911 ,7,1 ,0 ,1 ,0 ,1 ,0 ,`,0,`,`,`
53,Supernova,조합,382 ,499 ,0 ,<color=#F5F5E1>,El espíritu dispara de inmediato.,<color=#6EDCFF>,Aumenta el Daño del Espíritu x24,<color=#6EDCFF>,Aumenta el Tamaño del Espíritu un 100%,<color=#FF6464>,Número de disparos de espíritu reducido en un 75%.,<color=#FF6464>,Aumenta el Tiempo de recup. del Espíritu x2,<color=#FFFFFF>,`,276 ,100 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,971 ,24,975 ,75,982 ,2,1 ,0 ,`,0,`,`,`
54,Bláster,조합,362 ,542 ,0 ,<color=#F5F5E1>,El [6.º] Disparo mágico tiene 〈7X〉 de potencia,<color=#6EDCFF>,Aumenta el Daño del Disparo mágico x5,<color=#6EDCFF>,Tamaño de Disparo Mágico aumentado en 50%,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,162 ,50 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,851 ,5,1 ,0 ,1 ,0 ,1 ,0 ,`,0,`,`,`
55,Fuego infernal,조합,489 ,508 ,0 ,<color=#F5F5E1>,Incineración se genera 〈2X〉,<color=#F5F5E1>,Las [Llamas] de Incineración explotan 〈2~3 veces〉 consecutivamente,<color=#6EDCFF>,Aumenta el Daño de la Incineración x12,<color=#6EDCFF>,Reduce el Tamaño de la Incineración un 100%,<color=#FF6464>,Aumenta el Tiempo de recup. de Incineración un 50%,<color=#FFFFFF>,`,468 ,100 ,473 ,50 ,1 ,0 ,1 ,0 ,1 ,0 ,1161 ,12,1 ,0 ,1 ,0 ,1 ,0 ,헬게이트,0,`,`,`
56,Era del Sol,조합,534 ,391 ,0 ,<color=#F5F5E1>,Zona de lava se genera y se desplaza en todas las direcciones simultáneamente.,<color=#F5F5E1>,"Por cada [1 segundo] de duración de Zona de lava, el [Multiplicador de Daño] se {convierte} en 〈3〉",<color=#6EDCFF>,Aumenta el Daño de la Zona de lava x15,<color=#6EDCFF>,Reduce el Tiempo de recup. de la Zona de lava un 30%,<color=#FFFFFF>,`,<color=#FFFFFF>,`,590 ,30 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1281 ,15,1 ,0 ,1 ,0 ,1 ,0 ,Overlord,15,Zona de lava se refuerza y aumenta su velocidad de generación.,`,`
57,Destructor,조합,425 ,409 ,0 ,<color=#F5F5E1>,Zona Eléctrica recibe un [Enfriamiento] de 〈5 segundos〉,<color=#F5F5E1>,Zona Eléctrica recibe una [Duración] de 〈3 segundos〉,<color=#6EDCFF>,Aumenta el Daño de la Zona eléctrica x99,<color=#6EDCFF>,Aumenta el Tamaño de la Zona eléctrica un 99%,<color=#FF6464>,"Reduce la Regen. de PS por seg. un 0,1%",<color=#FFFFFF>,`,293 ,99 ,24 ,-10 ,1 ,0 ,1 ,0 ,1 ,0 ,991 ,99,724 ,10 ,1 ,0 ,1 ,0 ,Terminator,16,Zona eléctrica se lanza en intervalos más cortos con un nivel de destrucción elevado.,`,`
58,Genocidio,조합,516 ,382 ,0 ,<color=#F5F5E1>,Rayo Arcano se [Unifica] en uno solo y gira más rápido,<color=#F5F5E1>,Aumento de [Tamaño] del Rayo Arcano se {convierte} en [Daño],<color=#6EDCFF>,"Por cada [Conteo] de Rayo Arcano, el [Multiplicador de Daño] aumenta en 〈4〉",<color=#FF6464>,Reduce la duración del Rayo arcano un 33%,<color=#FF6464>,Aumenta el tiempo de recup. del Rayo arcano un 33%,<color=#FFFFFF>,`,538 ,33 ,543 ,33 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,`,0,`,`,`
59,Exidium,조합,542 ,480 ,0 ,<color=#F5F5E1>,Aumenta el tamaño del núcleo de Choque Luminoso,<color=#6EDCFF>,Aumenta el Daño del Destello x7,<color=#6EDCFF>,Aumenta el Tamaño del Destello un 100%,<color=#6EDCFF>,Reduce el tiempo de recup. del Destello un 50%,<color=#FFFFFF>,`,<color=#FFFFFF>,`,606 ,100 ,609 ,50 ,1 ,0 ,1 ,0 ,1 ,0 ,1301 ,7,1 ,0 ,1 ,0 ,1 ,0 ,`,0,`,`,`
60,Deus Ex Machina,조합,0 ,0 ,0 ,<color=#FF6464>,No se puede hacer más Combinación Mágica,<color=#F5F5E1>,Aumenta el [Nivel máx.] en 〈10〉.,<color=#F5F5E1>,"Por cada nivel de [Magia Activa] adquirida, se mejoran las siguientes estadísticas",<color=#EB96FF>,Multiplicador de Daño de todos los hechizos aumentado en 0.01,<color=#EB96FF>,"Reduce el tiempo de recup. de todas las Magias un 0,1%",<color=#FFFFFF>,`,106 ,10 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,`,0,`,`,`
61,Glacium,조합,434 ,399 ,0 ,<color=#F5F5E1>,Tsunami se expande en todas las direcciones desde el personaje.,<color=#6EDCFF>,Aumenta el Daño del Tsunami x30,<color=#6EDCFF>,Aumenta el número de Tsunamis un 25%,<color=#FF6464>,Aumenta el tiempo de recup. del Tsunami un 25%,<color=#EB97FF>,`,<color=#FFFFFF>,`,254 ,25 ,260 ,25 ,1 ,0 ,1 ,0 ,1 ,0 ,951 ,30 ,1 ,0 ,1 ,0 ,1 ,0 ,`,0,`,`,`
62,Soul Blade,조합,390 ,381 ,0 ,<color=#F5F5E1>,Satélite se transforma en una cuchilla y gira aún más rápido.,<color=#F5F5E1>,El [Multiplicador de Daño] y la [Velocidad de Rotación] de Satélite aumentan en proporción a la [Tasa Crítica] de Satélite.,<color=#6EDCFF>,Aumenta el Daño del Satélite x5,<color=#FFFFFF>,`,<color=#EB98FF>,`,<color=#FFFFFF>,`,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1006 ,5 ,1 ,0 ,1 ,0 ,1 ,0 ,`,0,`,`,`
63,Discharge,조합,471 ,417 ,0 ,<color=#F5F5E1>,"Al explotar Electrocución, aumenta su tamaño y dispara [Proyectiles].",<color=#6EDCFF>,Aumenta el Daño de la Electrocución x12,<color=#FF6464>,Aumenta el Tiempo de recup. de Electrocución un 33%,<color=#FFFFFF>,`,<color=#EB99FF>,`,<color=#FFFFFF>,`,432 ,33 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1121 ,12 ,1 ,0 ,1 ,0 ,1 ,0 ,`,0,`,`,`
64,`,조합,0 ,0 ,0 ,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#EB100FF>,`,<color=#FFFFFF>,`,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,`,0,`,`,`
65,`,조합,0 ,0 ,0 ,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#EB101FF>,`,<color=#FFFFFF>,`,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,`,0,`,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,`
